JOB,job_clf,salaire,POS,COOR
charretier,transports,394.39619776140415,"Avenue Montagibert 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52559897724958, 6.659529354185536)"
couturière,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
emp. de banque,"banques,établissements financiers",452.9762641318413,,
commis,commerce de détail,384.7401428651783,,
charret,transports,394.39619776140415,"Promenade de la Solitude, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5218971, 6.6385195)"
emp.,"employés pour tous,célibataires",111.1519208054447,"20, Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5249597, 6.6311946)"
tapiss,"construction,charpenterie",394.1816187637103,"Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.526476, 6.6167132)"
cout,industrie textile,405.9834636368753,"10, Place du Vallon, Lausanne, District de Lausanne, Vaud, 1011, Schweiz/Suisse/Svizzera/Svizra","(46.5271627, 6.639802)"
cout,industrie textile,405.9834636368753,"2, Avenue Antoine-Henri-Jomini, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5274136, 6.6266987)"
boucher,produits alimentaires,421.8623094662245,"Rue Cité-Derrière, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5236047, 6.6361671)"
rentier,"affaires immobilières,location",352.70226843879027,"42, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5161209, 6.6271256)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
man,"employés pour tous,célibataires",111.1519208054447,"Rue Cheneau-de-Bourg 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52362939210735, 6.655047905613958)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue Cheneau-de-Bourg 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51372244588799, 6.645246351509363)"
modiste,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
agric,employées pour le ménage et la ferme,81.75459812137922,,
"prof, de danse",arts graphiques,414.5666235446316,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51649718360545, 6.6453674115011125)"
ménag,employées pour le ménage et la ferme,81.75459812137922,,
commissionnaire,"agences,locations,consultations",433.2349963440017,"Place de la Gare 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52621497458912, 6.6124122632051625)"
commissionnaire,"agences,locations,consultations",433.2349963440017,"Place de la Gare 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53781711834672, 6.66305913077114)"
commissionnaire,"agences,locations,consultations",433.2349963440017,"Place de la Gare 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52195118149011, 6.6307283325283)"
diaconesse,employées pour le ménage et la ferme,81.75459812137922,"Hôpital de la Mercerie, 24, Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5214242, 6.6355102)"
plieuse,industrie du papier,434.73704932785904,"32, Avenue de Tivoli, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5213133, 6.6196613)"
ménag,employées pour le ménage et la ferme,81.75459812137922,,
man,"employés pour tous,célibataires",111.1519208054447,,
nég,commerce de détail,384.7401428651783,"Guillard, 1, Place de la Palud, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5216569, 6.6331255)"
gérante,"agences,locations,consultations",433.2349963440017,"3, Avenue de Riant-Mont, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5255481, 6.6317909)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Quai Jurigoz, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5141067, 6.6338316)"
man,"employés pour tous,célibataires",111.1519208054447,"7, Escaliers du Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.522098, 6.6336121)"
agricult,employées pour le ménage et la ferme,81.75459812137922,"Vernand-Dessus, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5737946, 6.6163169)"
facteur,transports,394.39619776140415,"5, Rue de l'Industrie, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5257789, 6.6381466)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"3, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5235258, 6.6304799)"
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
représ,"agences,locations,consultations",433.2349963440017,"13, Rue du Simplon, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5156905, 6.6304468)"
boucherie,produits alimentaires,421.8623094662245,,
Vve,administration publique,440.1967408530476,"Rue Saint-François, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5205352, 6.6338476)"
drog,industrie chimique,467.3530569773332,"45, Avenue de France, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.527589, 6.6185893)"
lait,produits alimentaires,421.8623094662245,,
laitier,produits alimentaires,421.8623094662245,,
Vve,administration publique,440.1967408530476,,
Vve,administration publique,440.1967408530476,"Avenue Montagibert 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.520943653280746, 6.621725921905616)"
Vve,administration publique,440.1967408530476,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.523754162122, 6.6561888993434)"
Vve,administration publique,440.1967408530476,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.529712041805, 6.621604976263599)"
man,"employés pour tous,célibataires",111.1519208054447,,
empi,"employés pour tous,célibataires",111.1519208054447,,
"Vve', 'ménagère",employées pour le ménage et la ferme,81.75459812137922,"Avenue de Tivoli, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5209855, 6.6190997)"
charpentier,"construction,charpenterie",394.1816187637103,,
charpentier,"construction,charpenterie",394.1816187637103,"2, Place de la Riponne, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5231264, 6.6313628)"
charretier,transports,394.39619776140415,"Rue de Bourg 10 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51125339331301, 6.62206515870995)"
plâtrier,"construction,charpenterie",394.1816187637103,"13, Avenue de Cour, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5121119, 6.6253135)"
Vve,administration publique,440.1967408530476,,
maçon,"construction,charpenterie",394.1816187637103,"15, Chemin du Vallon, La Clochatte, Grand-Mont, Le Mont-sur-Lausanne, District de Lausanne, Vaud, 1052, Schweiz/Suisse/Svizzera/Svizra","(46.5528392, 6.6382369)"
emp. T. L.,"employés pour tous,célibataires",111.1519208054447,,
primeurs,produits alimentaires,421.8623094662245,,
"empi. C. F. F.,av","employés pour tous,célibataires",111.1519208054447,"17, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5275147, 6.6151361)"
nettoyeur,réparations,345.78653768508855,"Rue de l'Industrie 11 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52133892199987, 6.622035609078463)"
correspondant,bureaux de consultation,414.3151424263152,"16, Avenue des Mousquines, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5170703, 6.6453438)"
charret,transports,394.39619776140415,"Avenue de France 39 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51262264673525, 6.60150804736996)"
représ,"agences,locations,consultations",433.2349963440017,"Rue du Bugnon 10 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.50789928781255, 6.630761378603735)"
Vve,administration publique,440.1967408530476,"Avenue d'Ouchy 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52327087163645, 6.630547936985772)"
Vve,administration publique,440.1967408530476,"Ruelle du Grand-Pont 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51360508943225, 6.614677085378663)"
agriculteur,employées pour le ménage et la ferme,81.75459812137922,,
"empi. C. F. F.,av","employés pour tous,célibataires",111.1519208054447,"4, Avenue du Grammont, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5124323, 6.6274057)"
géom. breveté,bureaux de consultation,414.3151424263152,"2, Avenue Antoine-Henri-Jomini, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5274136, 6.6266987)"
agricult,employées pour le ménage et la ferme,81.75459812137922,"Avenue de Vernand-Dessus 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52419379732677, 6.6146144407630265)"
"Vve', 'ménag",employées pour le ménage et la ferme,81.75459812137922,,
mén,employées pour le ménage et la ferme,81.75459812137922,,
concierge,employées pour le ménage et la ferme,81.75459812137922,"8, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5209044, 6.6378792)"
direct,administration publique,440.1967408530476,"22, Avenue Antoine-Michel-Servan, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5119399, 6.6321227)"
anc. nég,commerce de détail,384.7401428651783,"19, Avenue Henri-Druey, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5297854, 6.6273681)"
architecte,"construction,charpenterie",394.1816187637103,"15, Avenue d'Echallens, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5247455, 6.6211496)"
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"11, Avenue d'Ouchy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5149284, 6.6328025)"
café,"hôtellerie,restauration",310.9983163179827,"Rue du Grand-Pont 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53917955394912, 6.664171477669165)"
chauff,transports,394.39619776140415,"Promenade de la Solitude, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5218971, 6.6385195)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue Cité-Devant 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53469205683477, 6.62726302285752)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue Cité-Devant 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52614197805264, 6.651743818007898)"
jardin,"journaliers,entretien",5.847277687159012,"Rue du Petit-Chêne 18 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53460858966679, 6.627265318883272)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Rue Cité-Devant, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.523581, 6.6352987)"
commis,commerce de détail,384.7401428651783,"7, Avenue de Beaulieu, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5242996, 6.624995)"
mén,employées pour le ménage et la ferme,81.75459812137922,,
charron,"construction,charpenterie",394.1816187637103,"Rue du Maupas 25 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53770073656304, 6.627243634317569)"
tapiss,"construction,charpenterie",394.1816187637103,,
charpentier,"construction,charpenterie",394.1816187637103,"22, Chemin de Boston, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5243364, 6.618826)"
Vve,administration publique,440.1967408530476,,
empi,"employés pour tous,célibataires",111.1519208054447,"Avenue Henri-Druey 24 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51551980179339, 6.627633141797126)"
empi,"employés pour tous,célibataires",111.1519208054447,"Avenue Henri-Druey 24 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52021191245, 6.631616357607709)"
conduct.T. L,transports,394.39619776140415,"19, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5276432, 6.6149317)"
ingén,industrie chimique,467.3530569773332,,
tapiss,"construction,charpenterie",394.1816187637103,"Rue Cheneau-de-Bourg 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52610385403091, 6.618149198240676)"
charpent,"construction,charpenterie",394.1816187637103,"5, Rue de l'Industrie, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5257789, 6.6381466)"
journal,arts graphiques,414.5666235446316,,
man,"employés pour tous,célibataires",111.1519208054447,"57, Rue de la Borde, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.531801, 6.6300049)"
primeurs,produits alimentaires,421.8623094662245,,
chauffeur,transports,394.39619776140415,"16, Chemin des Fleurettes, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5170775, 6.6219891)"
nég,commerce de détail,384.7401428651783,"Avenue de la Gare 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5327673065245, 6.618112454983053)"
maçon,"construction,charpenterie",394.1816187637103,"Rue du Flon 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.525130052195, 6.657619582497402)"
libraire,commerce de détail,384.7401428651783,,
repasseuse,industrie textile,405.9834636368753,"Avenue Frédéric-Recordon 19 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53367889588246, 6.657626592587782)"
maçon,"construction,charpenterie",394.1816187637103,"Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.521573, 6.6346446)"
entrepreneur,"agences,locations,consultations",433.2349963440017,,
carreleur,"construction,charpenterie",394.1816187637103,"Place du Tunnel 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52753742584415, 6.651042202637628)"
carreleur,"construction,charpenterie",394.1816187637103,"Place du Tunnel 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.528093639194914, 6.661089323843353)"
carreleur,"construction,charpenterie",394.1816187637103,"Place du Tunnel 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52172881508138, 6.657825575082622)"
maçon,"construction,charpenterie",394.1816187637103,"Escaliers du Marché 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53247379949469, 6.657683414019963)"
cimenteur,pierre et terre,417.5707295123464,"Rue des Deux-Marchés, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5241092, 6.633444)"
cout,industrie textile,405.9834636368753,"Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.521573, 6.6346446)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"30, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5272285, 6.6159269)"
mécan,industrie des métaux,404.9105686484057,"7, Avenue Jolimont, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5236699, 6.6426582)"
cout,industrie textile,405.9834636368753,"Rue Jenny-Enning, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5201214, 6.6373874)"
serrurier,industrie des métaux,404.9105686484057,,
mén,employées pour le ménage et la ferme,81.75459812137922,"Rue des Echelettes 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.530631697390056, 6.657732987565778)"
représ,"agences,locations,consultations",433.2349963440017,"23, Place Chauderon, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5234358, 6.6242626)"
Vve,administration publique,440.1967408530476,"Rue Jenny-Enning, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5201214, 6.6373874)"
bijoutier-orfèvre,"bijouterie,gravure,frappe",428.29967939704176,"11, Avenue de Morges, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5240783, 6.6206135)"
dessinât,arts graphiques,414.5666235446316,"Avenue du Léman 31 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53014333183933, 6.657801332817921)"
porcelaines,pierre et terre,417.5707295123464,,
Vve,administration publique,440.1967408530476,,
tailleur depierres,pierre et terre,417.5707295123464,"Rue Cheneau-de-Bourg 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53472099518278, 6.656578805390185)"
tailleur depierres,pierre et terre,417.5707295123464,"Rue Cheneau-de-Bourg 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.535331281506245, 6.658856405692372)"
tailleur depierres,pierre et terre,417.5707295123464,"Rue Cheneau-de-Bourg 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51698451649061, 6.649557644285832)"
épicerie,commerce de détail,384.7401428651783,,
confections,industrie textile,405.9834636368753,,
confections,industrie textile,405.9834636368753,,
ciment,pierre et terre,417.5707295123464,,
photog,arts graphiques,414.5666235446316,,
représ,"agences,locations,consultations",433.2349963440017,"Rue Marterey 74 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51862143024124, 6.635684066436171)"
